Line	altrad_heli	cpi135k_prelim	cpi1800_prelim	cpi400_prelim	cpi40k_prelim	cpi8200_prelim	cpq135k_prelim	cpq1800_prelim	cpq400_prelim	cpq40k_prelim	cpq8200_prelim	cpsp	cxi3300_prelim	cxq3300_prelim	cxsp	date	dep135k	dep1800	dep400	dep40k	dep8200	diurnal	dres_200_by5m[0]	dres_200_by5m[1]	dres_200_by5m[2]	dres_200_by5m[3]	dres_200_by5m[4]	dres_200_by5m[5]	dres_200_by5m[6]	dres_200_by5m[7]	dres_200_by5m[8]	dres_200_by5m[9]	dres_200_by5m[10]	dres_200_by5m[11]	dres_200_by5m[12]	dres_200_by5m[13]	dres_200_by5m[14]	dres_200_by5m[15]	dres_200_by5m[16]	dres_200_by5m[17]	dres_200_by5m[18]	dres_200_by5m[19]	dres_200_by5m[20]	dres_200_by5m[21]	dres_200_by5m[22]	dres_200_by5m[23]	dres_200_by5m[24]	dres_200_by5m[25]	dres_200_by5m[26]	dres_200_by5m[27]	dres_200_by5m[28]	dres_200_by5m[29]	dres_200_by5m[30]	dres_200_by5m[31]	dres_200_by5m[32]	dres_200_by5m[33]	dres_200_by5m[34]	dres_200_by5m[35]	dres_200_by5m[36]	dres_200_by5m[37]	dres_200_by5m[38]	dres_200_by5m[39]	dres_200_by5m[40]	dtm	fid	flight	gpsz_tx	mag_diu	mag_lag	powerline	res135k	res1800	res400	res40k	res8200	time_ssm	x_tx	y_tx
L120030	69.50905906	389.6306763	59.9082756	16.35000801	199.7167053	120.2467422	490.6278687	58.84524536	29.5969677	202.6700287	90.04954529	0.000148835	29.01045799	27.92093849	2.67E-05	20230816	-35.51676559	5.070884705	3.548072815	-20.61325455	-1.282531738	57258.4851	1019.894836	1019.894836	1019.894836	951.0528564	716.6466675	540.0145874	406.9170837	141.1906281	5.024811745	1.202557325	2.508697033	5.23348093	9.231319427	11.08251667	13.30494213	15.97304153	19.17618561	23.0216713	27.63830757	33.18074036																						107.9048727	3551.3	29006	147.91429	57356.1509	57394.636	0.000385693	1019.894836	34.9332962	35.13557434	366.5891724	68.44200134	53173.3	386310.6024	7201989.76
L120030	69.40555792	389.5639343	59.96188354	15.88778782	200.1770172	120.2480392	489.8748169	58.9200325	29.39414787	202.6214447	90.21370697	0.000154777	29.01101494	27.94395065	2.73E-05	20230816	-35.37810135	5.135551453	2.963607788	-20.47167969	-1.235603333	57258.49689	1018.332458	1018.332458	1018.332458	947.3637695	712.757019	536.2486572	403.4511414	132.8768921	4.71528101	1.220455647	2.524058342	5.220076084	9.177686691	11.06368732	13.33725834	16.07804489	19.38205719	23.36503983	28.16652107	33.95469666																						107.9230772	3551.4	29006	147.83642	57356.16111	57394.658	0.000793109	1018.332458	34.93081284	36.52997208	364.7484131	68.63777161	53173.4	386310.3848	7201987.016
L120030	69.30007899	389.437439	60.0402298	15.52395725	200.8223419	120.2473755	489.1824341	59.0165062	29.19251442	202.6429596	90.55552673	0.0001322	29.04083252	28.0328064	1.87E-05	20230816	-35.24240875	5.194068909	2.593856812	-20.32630157	-1.247993469	57258.50867	1017.212891	1017.212891	1017.212891	943.3999634	708.2045288	531.6447754	399.102478	123.0179672	4.356170654	1.244239569	2.536894083	5.172501564	9.039898872	10.9451046	13.25184345	16.04473877	19.42625046	23.52043343	28.47748947	34.47926712																						107.9432595	3551.5	29006	147.75855	57356.16733	57394.676	0.000737028	1017.212891	34.91659546	37.64239883	362.4079285	69.05001068	53173.5	386310.1673	7201984.272
L120030	69.19197483	389.2626343	60.15339661	15.31647205	201.7233124	120.2584763	488.3690491	59.13605118	29.00766754	202.7361908	91.09175873	9.27E-05	29.10209656	28.17882538	4.36E-05	20230816	-35.09960938	5.249191284	2.573738098	-20.1723175	-1.32358551	57258.52046	1016.023865	1016.023865	1016.023865	938.3741455	702.3035889	525.6223145	393.3893738	111.1192932	3.92702198	1.276300311	2.552639961	5.105358601	8.834432602	10.74132347	13.05981255	15.87874222	19.30613136	23.47331238	28.5399704	34.70025635	41.28502655																					107.966067	3551.6	29006	147.68068	57356.17254	57394.693	0.000664684	1016.023865	34.87960815	38.22116089	359.3285828	69.68151093	53173.6	386309.9498	7201981.528
L120030	69.08110828	389.069397	60.30976868	15.27219868	202.9111786	120.3193283	487.2895813	59.27313995	28.8575325	202.914978	91.77735138	0.000125336	29.18699455	28.3687191	1.50E-05	20230816	-34.94125366	5.308059692	2.899642944	-20.01002121	-1.443450928	57258.53225	1014.253113	1014.253113	1014.253113	931.7294922	694.6854858	517.9484863	386.1757202	97.68686676	3.441834927	1.314549565	2.566868782	5.012223244	8.550000191	10.44266605	12.75430202	15.57765198	19.02599144	23.23766899	28.38166428	34.66435623	41.35178757																					107.9916369	3551.7	29006	147.60281	57356.18275	57394.715	0.00071377	1014.253113	34.80565262	38.21744156	355.4599609	70.42845917	53173.7	386309.7322	7201978.784
L120030	68.9682053	388.9454956	60.51013184	15.34821796	204.3321533	120.4910431	485.9225464	59.41854095	28.76582718	203.1921387	92.51251221	0.00017108	29.28238487	28.58454323	1.58E-05	20230816	-34.76403046	5.376876831	3.411705017	-19.84605026	-1.568885803	57258.54403	1011.410706	1011.410706	1011.410706	923.3535767	685.5521851	508.9944153	377.9074707	84.21439362	2.951195002	1.35193789	2.56849885	4.879799843	8.177782059	10.04463863	12.33766937	15.15416145	18.61361313	22.86280441	28.08201599	34.49269104	40.67284393																					108.0192432	3551.8	29006	147.52494	57356.20297	57394.747	0.000584528	1011.410706	34.68665695	37.81678391	351.0629272	71.08860016	53173.8	386309.5147	7201976.04
L120030	68.85385932	389.084137	60.74310684	15.48632336	205.8415375	120.8378143	484.3839722	59.56268692	28.776474	203.5727844	93.18698883	0.000152341	29.37827301	28.8023243	1.80E-05	20230816	-34.56774139	5.458450317	3.857063293	-19.69131851	-1.65750885	57258.55582	1006.849792	1006.849792	1006.849792	913.4538574	675.5995483	499.6801453	369.5683899	72.44409943	2.517431974	1.380001545	2.550993443	4.715623856	7.756068707	9.592511177	11.86377716	14.672822	18.14697838	22.44372749	27.7578373	34.33019638																						108.0482925	3551.9	29006	147.44707	57356.23518	57394.791	0.000785763	1006.849792	34.52921295	37.30428314	346.6843262	71.44197083	53173.9	386309.2971	7201973.296
L120030	68.73855156	389.7243347	60.98452377	15.64912319	207.2570496	121.3960571	482.8677979	59.69929123	28.9585228	204.0477142	93.73368073	9.34E-05	29.47264481	28.99859238	3.87E-05	20230816	-34.35476303	5.54901886	3.983573914	-19.55617905	-1.68447113	57258.56761	999.9117432	999.9117432	999.9117432	902.4038086	665.7012939	491.0863953	362.2733459	26.69774437	0.144664422	0.137890399	0.586732447	2.496583939	7.369986534	9.179524422	11.43335533	14.2405653	17.7370224	22.091959	27.51615524	34.27214432																						108.0783036	3552	29006	147.3692	57356.27039	57394.838	0.000478467	999.9117432	34.35720444	36.90721893	342.9312744	71.36109924	53174	386309.0796	7201970.552
L120030	68.6230203	391.0136719	61.20438385	15.81302929	208.4497986	122.1470032	481.5643921	59.82880783	29.35324287	204.5938416	94.16398621	0.000183417	29.5676899	29.16020966	5.77E-06	20230816	-34.12591171	5.638153076	3.649085999	-19.44546127	-1.656723022	57258.57948	990.3127441	990.3127441	990.3127441	890.5728149	656.4633179	483.8953857	356.6912537	30.23398018	0.280765921	0.287771225	0.922727883	2.958693027	7.104750156	8.89785099	11.14349651	13.95589828	17.47809601	21.88922882	27.41364479	34.33231735																						108.1290322	3552.1	29006	147.30379	57356.29652	57394.876	0.00036427	990.3127441	34.20612335	36.75464249	340.1593628	70.89214325	53174.1	386308.9509	7201967.751
L120030	68.50848036	392.897522	61.37812424	15.96140194	209.4245758	123.0104828	480.5861511	59.95992661	29.92841148	205.189621	94.55830383	0.000164867	29.66583061	29.28992653	1.86E-05	20230816	-33.90031433	5.710784912	2.904373169	-19.35627747	-1.609390259	57258.59135	978.8942871	978.8942871	978.8942871	878.5632935	648.1032104	478.0961914	352.6845398	53.46575165	1.79414475	1.397314548	2.480796576	4.404414177	7.005011559	8.795326233	11.04320335	13.86558533	17.40929985	21.85870552	27.44527245	34.45963287																						108.1826729	3552.2	29006	147.23838	57356.30265	57394.894	0.00051261	978.8942871	34.11063004	36.85657501	338.2694702	70.24420166	53174.2	386308.8221	7201964.95
L120030	68.39798707	395.1286011	61.496521	16.10447693	210.3290253	123.8690643	479.9451294	60.10815811	30.5934906	205.8292084	95.01457214	8.68E-05	29.76565361	29.4009552	4.76E-06	20230816	-33.68529892	5.749938965	1.986877441	-19.28164673	-1.586906433	57258.60321	966.831604	966.831604	966.831604	866.5858765	640.1557007	472.8894043	349.3281555	50.43618774	1.675799012	1.402850509	2.496684313	4.443404198	7.062259197	8.860877037	11.11756802	13.94899273	17.50152588	21.95881844	27.55129433	34.56806564																						108.232267	3552.3	29006	147.17297	57356.28679	57394.89	0.000347484	966.831604	34.09275818	37.06368637	336.7331848	69.68495178	53174.3	386308.6934	7201962.149
L120030	68.29508601	397.3646851	61.56706238	16.27414894	211.3751221	124.6131363	479.5841064	60.29176712	31.22936058	206.5179901	95.58561707	0.000130394	29.85755539	29.50847435	7.27E-06	20230816	-33.49276733	5.741325378	1.21962738	-19.2130661	-1.6173172	57258.61508	955.6054077	955.6054077	955.6054077	854.8673096	631.9984131	467.2327271	345.4224243	47.04602814	1.550528288	1.419731855	2.53582859	4.529325008	7.214756966	9.024289131	11.28767014	14.11872864	17.65984535	22.08910751	27.62927246	34.55896759																						108.2742688	3552.4	29006	147.10756	57356.25692	57394.872	0.000982657	955.6054077	34.15778351	37.13256836	334.8587341	69.40769958	53174.4	386308.5647	7201959.347
L120030	68.20128186	399.3062744	61.60586548	16.49359322	212.7131653	125.1829758	479.4141846	60.52492905	31.72327423	207.258606	96.24512482	0.000117314	29.92938232	29.62556458	3.86E-05	20230816	-33.32905197	5.678413391	0.862594604	-19.14361572	-1.696899414	57258.62695	946.3383789	946.3383789	946.3383789	843.6549683	623.2676392	460.4519653	340.1684875	26.92690659	0.392478704	0.569429696	1.438169241	3.632284641	7.380552292	9.193630219	11.45210266	14.26538181	17.76976013	22.13501167	27.57261467	34.34599686																						108.3071737	3552.5	29006	147.04215	57356.22805	57394.855	0.000598701	946.3383789	34.29827118	36.87626266	332.1767883	69.44812775	53174.5	386308.4359	7201956.546
L120030	68.11713689	400.8509521	61.62862015	16.76164436	214.3408813	125.5764999	479.3490601	60.80701065	31.99017525	208.0517578	96.90868378	0.000110026	29.97611427	29.7614193	4.90E-06	20230816	-33.19330215	5.566184998	1.05040741	-19.07465363	-1.798545837	57258.63882	939.2153931	939.2153931	939.2153931	833.1140747	614.0894775	452.6461487	333.6460876	37.43822861	1.206638575	1.47053206	2.618207455	4.661585331	7.49527216	9.298110008	11.534585	14.30899906	17.75074196	22.02032852	27.31687927	33.88740921																						108.3304194	3552.6	29006	146.97674	57356.21418	57394.853	0.00074471	939.2153931	34.4956398	36.23604965	328.7289429	69.70896912	53174.6	386308.3072	7201953.745
L120030	68.04273857	402.1858826	61.64692688	17.05177498	216.1096039	125.8287582	479.325531	61.11640549	32.00282288	208.9042816	97.48412323	0.000105632	30.00135803	29.91905403	2.95E-05	20230816	-33.07624435	5.424003601	1.756774902	-19.0162468	-1.890632629	57258.65069	933.1958618	933.1958618	933.1958618	823.0891113	604.9234619	444.584198	326.743988	42.2922821	2.029620409	2.306770802	3.47718811	5.241455555	7.522413731	9.300473213	11.49880886	14.21676159	17.57715225	21.7318325	26.86854553	33.21941757																						108.3439185	3552.7	29006	146.91133	57356.21531	57394.866	0.000604662	933.1958618	34.71945953	35.29746246	325.0347595	70.04276276	53174.7	386308.1785	7201950.944
L120030	67.97691178	403.7138062	61.67404175	17.32045174	217.8168335	125.9871216	479.3108521	61.41827774	31.81162834	209.8236542	97.91248322	0.00012936	30.01683807	30.09406662	2.11E-05	20230816	-32.96257401	5.282287598	2.789787292	-18.97964096	-1.950210571	57258.66256	926.3954468	926.3954468	926.3954468	813.0241089	596.1856079	437.1792297	320.5808411	44.48114395	2.694844484	2.965153694	4.061448097	5.563071728	7.454098225	9.19813633	11.3502264	14.00584316	17.28279495	21.32645607	26.31621361	32.47342682																						108.3488461	3552.8	29006	146.84592	57356.21944	57394.882	0.000616914	926.3954468	34.92666245	34.26018143	321.7497864	70.32642365	53174.8	386308.0497	7201948.142
L120030	67.91739775	405.758606	61.72876358	17.52646255	219.3079681	126.0911179	479.2547913	61.6786232	31.50648689	210.8038177	98.18306732	9.95E-05	30.03674507	30.27723503	1.73E-07	20230816	-32.8377533	5.173408508	3.899559021	-18.96995926	-1.969406128	57258.67443	917.30896	917.30896	917.30896	802.4281616	588.109375	431.0325012	315.9089661	45.27612686	3.127773762	3.391602039	4.39048624	5.683558941	7.294807911	9.003611565	11.11270142	13.7158432	16.92877007	20.89432144	25.78880119	31.82980919																						108.3474609	3552.9	29006	146.78051	57356.20557	57394.88	0.00064171	917.30896	35.06839371	33.33115768	319.3114624	70.49996185	53174.9	386307.921	7201945.341
L120030	67.86352119	408.3255005	61.82784653	17.64986992	220.5346985	126.1651611	479.0421143	61.87548447	31.16565704	211.8188171	98.32781982	0.00023274	30.06967926	30.45862961	4.73E-05	20230816	-32.69570541	5.118797302	4.901130676	-18.9850235	-1.956123352	57258.6863	905.7246704	905.7246704	905.7246704	791.2602539	580.7393799	426.2291565	312.8276062	45.40389252	3.35243845	3.607637167	4.512441635	5.644173622	7.04826355	8.726486206	10.80430031	13.37685204	16.56193924	20.50540924	25.38783646	30.67706871																						108.3362953	3553	29006	146.7151	57356.1637	57394.85	0.000411496	905.7246704	35.10792923	32.62890244	317.7775574	70.56987	53175	386307.7923	7201942.54
L120030	67.81629316	411.1201172	61.97545624	17.70011139	221.5549469	126.22258	478.5231323	62.008358	30.85194969	212.8310394	98.40467834	0.000187323	30.11842537	30.62903595	3.45E-05	20230816	-32.53938675	5.118530273	5.705177307	-19.01724625	-1.929145813	57258.69824	892.6369629	892.6369629	892.6369629	779.8756104	573.9412842	422.3860779	310.8506165	45.30122757	3.456008911	3.692706823	4.508146286	5.503654957	6.739601135	8.39393425	10.45434856	13.02052021	16.2165966	20.19719696	25.15489388																							108.2880996	3553.1	29006	146.64929	57356.09776	57394.796	0.000580354	892.6369629	35.04052353	32.17279434	316.8692017	70.58426666	53175.1	386307.6963	7201939.643
L120030	67.77648694	413.7559509	62.15926361	17.70874214	222.4823303	126.2752838	477.5639343	62.09991074	30.62048149	213.80896	98.47703552	0.000114031	30.18192673	30.77963638	8.82E-06	20230816	-32.37441254	5.151489258	6.238227844	-19.05685043	-1.908439636	57258.71018	879.3963013	879.3963013	879.3963013	768.6983643	567.472168	418.9219971	309.2585754	45.23443985	3.538336039	3.745435715	4.47308588	5.342101097	6.429969788	8.066958427	10.12070274	12.69730473	15.92987633	19.98542023	25.073452																							108.2324822	3553.2	29006	146.58348	57356.02382	57394.734	0.000735889	879.3963013	34.89941788	31.91862488	316.1704102	70.59954834	53175.2	386307.6003	7201936.747
L120030	67.74429911	415.9500427	62.35470581	17.70382118	223.4265137	126.3425674	476.077179	62.18489838	30.49881554	214.7451477	98.5970459	0.000149485	30.25740242	30.90367699	7.82E-06	20230816	-32.20458603	5.184867859	6.511146545	-19.09716797	-1.909393311	57258.72213	866.9295654	866.9295654	866.9295654	757.9591064	561.0866699	415.3499451	307.4668884	45.30745316	3.665970802	3.840796232	4.485057354	5.237388134	6.198013306	7.824982166	9.879027367	12.47225761	15.74620533	19.87955856	25.09791183																							108.1692463	3553.3	29006	146.51767	57355.95987	57394.682	0.000450536	866.9295654	34.7408905	31.81202888	315.3390503	70.64984131	53175.3	386307.5044	7201933.85
L120030	67.71954083	417.6075134	62.53490067	17.6964035	224.4619598	126.4539795	474.0632935	62.29201126	30.47478867	215.6607361	98.79799652	0.000129992	30.34426308	30.99981308	2.76E-05	20230816	-32.03183365	5.190406799	6.569618225	-19.13692474	-1.940155029	57258.73407	855.5507813	855.5507813	855.5507813	747.6760864	554.6234741	411.4177551	305.1882629	45.46075821	3.854035854	4.011291981	4.586700916	5.244650841	6.111657143	7.738385201	9.798096657	12.40603638	15.70812702	19.88912964	25.18297958																							108.0985809	3553.4	29006	146.45186	57355.91093	57394.645	0.000733542	855.5507813	34.61808777	31.80970764	314.2042847	70.73531342	53175.4	386307.4084	7201930.953
L120030	67.70266231	418.8146362	62.68310165	17.68936539	225.6329498	126.6460342	471.6749268	62.42907333	30.50751305	216.5869141	99.08960724	0.000105698	30.44843674	31.0732193	2.34E-05	20230816	-31.86112976	5.157157898	6.503349304	-19.17840576	-2.001327515	57258.74602	845.1953735	845.1953735	845.1953735	737.7348022	547.973999	407.0236511	302.3286743	45.48464584	4.071291447	4.253284931	4.787518024	5.388853073	6.208956242	7.847088337	9.917414665	12.53396416	15.84084702	20.02019691	25.30220032																							108.0200357	3553.5	29006	146.38605	57355.87098	57394.617	0.00072721	845.1953735	34.55536652	31.86283302	312.7092896	70.82111359	53175.5	386307.3125	7201928.057
L120030	67.6940205	419.7502747	62.80188751	17.68413925	226.9616089	126.951683	469.2012024	62.58371735	30.56911659	217.5338135	99.45187378	0.000161856	30.58155632	31.13305283	1.39E-05	20230816	-31.70188522	5.094474792	6.373222351	-19.22226715	-2.084259033	57258.75796	835.774231	835.774231	835.774231	728.0297852	541.0579834	402.1040649	298.8361511	45.07282257	4.254989624	4.539385319	5.070309162	5.663329124	6.490938187	8.151346207	10.23649311	12.85502911	16.14339638	20.27294159	25.45884132																							107.9332538	3553.6	29006	146.32024	57355.83404	57394.592	0.000707788	835.774231	34.53961945	31.9394474	310.8222656	70.84375	53175.6	386307.2165	7201925.16
L120030	67.69271835	420.7203674	62.91332245	17.68228531	228.434433	127.3795624	466.9556885	62.73599625	30.66192627	218.4750366	99.84111786	0.000133846	30.75262451	31.18878746	8.07E-06	20230816	-31.56032944	5.024139404	6.179199219	-19.2651329	-2.173477173	57258.7699	826.7947388	826.7947388	826.7947388	718.1835327	533.6845703	396.5828247	294.7020264	44.00636673	4.345695496	4.83237648	5.397461891	6.028627396	6.914494991	8.604248047	10.70694065	13.32348633	16.57945824	20.63111877	25.67292023																							107.8391322	3553.7	29006	146.25443	57355.7971	57394.567	0.000567313	826.7947388	34.53036499	32.0370636	308.5419922	70.74448395	53175.7	386307.1205	7201922.263
L120030	67.69652018	422.1523743	63.04253769	17.68510056	229.9881134	127.8979797	465.155304	62.8702774	30.79702759	219.3644714	100.2134781	0.000180819	30.95826721	31.24811363	4.33E-05	20230816	-31.43378448	4.96685791	5.904495239	-19.30239487	-2.255310059	57258.78185	817.118042	817.118042	817.118042	707.4695435	525.5886841	390.4669189	290.0831299	42.35924911	4.547787189	5.102487087	5.724843979	6.423110962	7.398292065	9.119547844	11.24126339	13.85660744	17.08042717	21.05428696	25.95269012																							107.7399067	3553.8	29006	146.18862	57355.76415	57394.546	0.000609248	817.118042	34.48730087	32.16259384	305.96875	70.51603699	53175.8	386307.0246	7201919.367
L120030	67.70252388	424.399292	63.19926834	17.69623566	231.5285645	128.4407959	463.8737183	62.9846611	30.9804306	220.171524	100.5545197	0.000192666	31.17978668	31.31644058	8.63E-06	20230816	-31.31412125	4.929702759	5.536521912	-19.33235931	-2.327484131	57258.79379	805.6373901	805.6373901	805.6373901	695.3522339	516.7179565	383.9743958	285.3323364	40.52809143	4.742906094	5.344891548	6.023282528	6.787777424	7.851081371	9.601987839	11.74337292	14.36231709	17.56532478	21.48265076	26.27359581																							107.6384793	3553.9	29006	146.12281	57355.74021	57394.534	0.000776567	805.6373901	34.39846802	32.31044388	303.3117676	70.22570801	53175.9	386306.9286	7201916.47
L120030	67.70815595	427.5487061	63.37532043	17.71957397	232.9801178	128.9303436	463.0673218	63.09531021	31.20722389	220.9054565	100.8970032	0.000114035	31.391716	31.39661217	9.66E-06	20230816	-31.19522095	4.901390076	5.124183655	-19.35758972	-2.403366089	57258.80574	792.0543823	792.0543823	792.0543823	681.9368286	507.3624268	377.4786987	280.8449402	39.08860779	4.964652061	5.591745377	6.298047543	7.093564034	8.211131096	9.987249374	12.14755249	14.77514267	17.97109795	21.85835648	26.58645248																							107.5387268	3554	29006	146.057	57355.72626	57394.532	0.000506753	792.0543823	34.28577805	32.46390915	300.7958069	70.00383759	53176	386306.8326	7201913.573
L120030	67.71156325	431.3670654	63.55387878	17.75541115	234.3230591	129.3074493	462.587616	63.22712326	31.4633007	221.6136627	101.3125305	8.45E-05	31.57418823	31.48872375	5.84E-05	20230816	-31.07497406	4.861488342	4.687438965	-19.38303757	-2.507354736	57258.81775	777.0487671	777.0487671	777.0487671	667.9291382	498.0203857	371.3332825	276.8730164	38.56658173	5.288805008	5.901572227	6.585334778	7.348319054	8.465343475	10.26072216	12.43687344	15.07455635	18.27165222	22.14680862	26.8438282	31.334095																						107.4724788	3554.1	29006	145.98968	57355.71825	57394.536	0.000361008	777.0487671	34.18700027	32.60721588	298.5591431	69.99697876	53176.1	386306.7129	7201910.575
L120030	67.71089945	435.3473206	63.72100067	17.79868698	235.5886383	129.559021	462.2278442	63.39894485	31.73260689	222.3594208	101.8716049	0.000162678	31.71886063	31.59199142	5.40E-05	20230816	-30.9548111	4.794807434	4.250465393	-19.41315079	-2.659812927	57258.82976	762.0837402	762.0837402	762.0837402	654.4391479	489.2732239	365.7915039	273.4738464	39.19173813	5.77120018	6.318319798	6.9173069	7.573079586	8.630960464	10.43929195	12.62649918	15.27196407	18.47169685	22.34182739	27.02281761	31.6117115																						107.4103019	3554.2	29006	145.92236	57355.71024	57394.54	0.000625025	762.0837402	34.13132095	32.73929214	296.6286316	70.29391479	53176.2	386306.5931	7201907.576
L120030	67.70438484	438.8721313	63.87198639	17.84107399	236.8271332	129.7327881	461.8227539	63.61680222	32.00666809	223.1950684	102.5873871	0.000126744	31.8290081	31.70866585	1.72E-05	20230816	-30.84008408	4.698051453	3.814224243	-19.44988632	-2.859107971	57258.84178	748.9389038	748.9389038	748.9389038	642.6988525	481.6938782	361.0228882	270.5816345	40.7070961	6.392119884	6.823026657	7.282982349	7.773944855	8.728734016	10.54463291	12.738307	15.38834667	18.58969307	22.45703697	27.12893105	31.85832405																						107.3539758	3554.3	29006	145.85504	57355.69822	57394.54	0.000344359	748.9389038	34.12796402	32.87620926	294.9637146	70.85035706	53176.3	386306.4733	7201904.577
L120030	67.69046664	441.4963074	64.01169586	17.88183784	238.0793762	129.9323883	461.3130798	63.87572098	32.29011154	224.1432343	103.3945084	0.000109465	31.91677475	31.84601212	7.94E-06	20230816	-30.73638916	4.577888489	3.370094299	-19.4922905	-3.075668335	57258.85379	738.8813477	738.8813477	738.8813477	633.5163574	475.6138916	357.0682373	268.0698242	42.38946152	7.033792496	7.321851254	7.621706963	7.933843136	8.769745827	10.58907986	12.7858448	15.43834209	18.64111519	22.50831985	27.17780113	32.0921669																						107.3050533	3554.4	29006	145.78772	57355.68221	57394.536	0.000895524	738.8813477	34.16723633	33.02434921	293.4939575	71.4706955	53176.4	386306.3535	7201901.578
L120030	67.6677235	443.1956177	64.15050507	17.92706871	239.3606262	130.2871857	460.7200928	64.16449738	32.5955925	225.191925	104.1819305	0.000140398	31.99917412	32.01384354	9.82E-06	20230816	-30.64295578	4.446838379	2.909164429	-19.53651047	-3.264060974	57258.8658	731.885437	731.885437	731.885437	626.7614136	470.8969727	353.7932434	265.8111267	43.33161163	7.514605045	7.680912971	7.850901604	8.024652481	8.759534836	10.57937336	12.77729225	15.43183899	18.63788223	22.50999832	27.1865654	32.31754684																						107.2649557	3554.5	29006	145.7204	57355.6682	57394.534	0.000665206	731.885437	34.22906494	33.17746735	292.1533203	71.87797546	53176.5	386306.2337	7201898.579
L120030	67.63508188	444.4567261	64.29872131	17.97862244	240.6573334	130.8969116	460.1035156	64.46926117	32.93170929	226.3015442	104.8438492	0.000109845	32.0896225	32.22093964	3.03E-05	20230816	-30.54783249	4.318725586	2.421775818	-19.57713699	-3.383781433	57258.87782	726.4195557	726.4195557	726.4195557	621.2476196	466.8986511	350.8976746	263.7171631	42.83521271	7.672075748	7.784478188	7.898527622	8.014247894	8.692331314	10.51077747	12.70964527	15.36851883	18.58363152	22.47134972	27.17238426	32.55491638																						107.2347566	3554.6	29006	145.65308	57355.66318	57394.541	0.000719192	726.4195557	34.29178238	33.33743286	290.8997803	71.83866882	53176.6	386306.114	7201895.58
L120030	67.59231141	445.9779358	64.46366882	18.033741	241.946701	131.7729492	459.5401611	64.77684021	33.28930664	227.4199982	105.3281784	9.84E-05	32.19114685	32.47309494	2.28E-05	20230816	-30.4387207	4.204849243	1.921264648	-19.60859299	-3.419204712	57258.88983	720.03302	720.03302	720.03302	615.1450195	462.6572266	347.9695129	261.7116699	40.76635361	7.467739105	7.600545883	7.735714912	7.873287678	8.541394234	10.3561964	12.55659103	15.22450733	18.45928001	22.38134766	27.13674355	32.81682968																						107.2146864	3554.7	29006	145.58576	57355.67317	57394.563	0.00061822	720.03302	34.33750534	33.50318909	289.6939087	71.29299927	53176.7	386305.9942	7201892.581
